 >TARPBXN : slab+disk; XS2,XS3,YS,ZS= 15.0000  0.0000 24.0000 24.0000
      9312 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   3159 -11  -5   2 2 2 2
   3160 -11  -5   3 2 2 2
   3161 -11  -5   4 2 2 2
   3162 -11  -5   5 2 2 2
   3163 -11  -5   6 2 2 2
   3164 -11  -5   7 2 2 2
   3165 -11  -5   8 2 2 2
   3166 -11  -5   9 2 2 2
   3167 -11  -5  10 2 2 2
   3168 -11  -5  11 2 2 2
   3169 -11  -4 -12 2 2 2
   3170 -11  -4 -11 2 2 2
   3171 -11  -4 -10 2 2 2
   3172 -11  -4  -9 2 2 2
   3173 -11  -4  -8 2 2 2
   3174 -11  -4  -7 2 2 2
   3175 -11  -4  -6 2 2 2
   3176 -11  -4  -5 2 2 2
   3177 -11  -4  -4 2 2 2
   3178 -11  -4  -3 2 2 2
   3179 -11  -4  -2 2 2 2
   3180 -11  -4  -1 2 2 2
   3181 -11  -4   0 2 2 2
   3182 -11  -4   1 2 2 2
   3183 -11  -4   2 2 2 2
   3184 -11  -4   3 2 2 2
   3185 -11  -4   4 2 2 2
   3186 -11  -4   5 2 2 2
   3187 -11  -4   6 2 2 2
   3188 -11  -4   7 2 2 2
   3189 -11  -4   8 2 2 2
   3190 -11  -4   9 2 2 2
   3191 -11  -4  10 2 2 2
   3192 -11  -4  11 2 2 2
   3193 -11  -3 -12 2 2 2
   3194 -11  -3 -11 2 2 2
   3195 -11  -3 -10 2 2 2
   3196 -11  -3  -9 2 2 2
   3197 -11  -3  -8 2 2 2
   3198 -11  -3  -7 2 2 2
   3199 -11  -3  -6 2 2 2
   3200 -11  -3  -5 2 2 2
   3201 -11  -3  -4 2 2 2
   3202 -11  -3  -3 2 2 2
   3203 -11  -3  -2 2 2 2
   3204 -11  -3  -1 2 2 2
   3205 -11  -3   0 2 2 2
   3206 -11  -3   1 2 2 2
   3207 -11  -3   2 2 2 2
   3208 -11  -3   3 2 2 2
   3209 -11  -3   4 2 2 2
   3210 -11  -3   5 2 2 2
   3211 -11  -3   6 2 2 2
   3212 -11  -3   7 2 2 2
   3213 -11  -3   8 2 2 2
   3214 -11  -3   9 2 2 2
   3215 -11  -3  10 2 2 2
   3216 -11  -3  11 2 2 2
   3217 -11  -2 -12 2 2 2
   3218 -11  -2 -11 2 2 2
   3219 -11  -2 -10 2 2 2
   3220 -11  -2  -9 2 2 2
   3221 -11  -2  -8 2 2 2
   3222 -11  -2  -7 2 2 2
   3223 -11  -2  -6 2 2 2
   3224 -11  -2  -5 2 2 2
   3225 -11  -2  -4 2 2 2
   3226 -11  -2  -3 2 2 2
   3227 -11  -2  -2 2 2 2
   3228 -11  -2  -1 2 2 2
   3229 -11  -2   0 2 2 2
   3230 -11  -2   1 2 2 2
   3231 -11  -2   2 2 2 2
   3232 -11  -2   3 2 2 2
   3233 -11  -2   4 2 2 2
   3234 -11  -2   5 2 2 2
   3235 -11  -2   6 2 2 2
   3236 -11  -2   7 2 2 2
   3237 -11  -2   8 2 2 2
   3238 -11  -2   9 2 2 2
   3239 -11  -2  10 2 2 2
   3240 -11  -2  11 2 2 2
   3241 -11  -1 -12 2 2 2
   3242 -11  -1 -11 2 2 2
   3243 -11  -1 -10 2 2 2
   3244 -11  -1  -9 2 2 2
   3245 -11  -1  -8 2 2 2
   3246 -11  -1  -7 2 2 2
   3247 -11  -1  -6 2 2 2
   3248 -11  -1  -5 2 2 2
   3249 -11  -1  -4 2 2 2
   3250 -11  -1  -3 2 2 2
   3251 -11  -1  -2 2 2 2
   3252 -11  -1  -1 2 2 2
   3253 -11  -1   0 2 2 2
   3254 -11  -1   1 2 2 2
   3255 -11  -1   2 2 2 2
   3256 -11  -1   3 2 2 2
   3257 -11  -1   4 2 2 2
   3258 -11  -1   5 2 2 2
   3259 -11  -1   6 2 2 2
   3260 -11  -1   7 2 2 2
   3261 -11  -1   8 2 2 2
   3262 -11  -1   9 2 2 2
   3263 -11  -1  10 2 2 2
   3264 -11  -1  11 2 2 2
   3265 -11   0 -12 2 2 2
   3266 -11   0 -11 2 2 2
   3267 -11   0 -10 2 2 2
   3268 -11   0  -9 2 2 2
   3269 -11   0  -8 2 2 2
   3270 -11   0  -7 2 2 2
   3271 -11   0  -6 2 2 2
   3272 -11   0  -5 2 2 2
   3273 -11   0  -4 2 2 2
   3274 -11   0  -3 2 2 2
   3275 -11   0  -2 2 2 2
   3276 -11   0  -1 2 2 2
   3277 -11   0   0 2 2 2
   3278 -11   0   1 2 2 2
   3279 -11   0   2 2 2 2
   3280 -11   0   3 2 2 2
   3281 -11   0   4 2 2 2
   3282 -11   0   5 2 2 2
   3283 -11   0   6 2 2 2
   3284 -11   0   7 2 2 2
   3285 -11   0   8 2 2 2
   3286 -11   0   9 2 2 2
   3287 -11   0  10 2 2 2
   3288 -11   0  11 2 2 2
   3289 -11   1 -12 2 2 2
   3290 -11   1 -11 2 2 2
   3291 -11   1 -10 2 2 2
   3292 -11   1  -9 2 2 2
   3293 -11   1  -8 2 2 2
   3294 -11   1  -7 2 2 2
   3295 -11   1  -6 2 2 2
   3296 -11   1  -5 2 2 2
   3297 -11   1  -4 2 2 2
   3298 -11   1  -3 2 2 2
   3299 -11   1  -2 2 2 2
   3300 -11   1  -1 2 2 2
   3301 -11   1   0 2 2 2
   3302 -11   1   1 2 2 2
   3303 -11   1   2 2 2 2
   3304 -11   1   3 2 2 2
   3305 -11   1   4 2 2 2
   3306 -11   1   5 2 2 2
   3307 -11   1   6 2 2 2
   3308 -11   1   7 2 2 2
   3309 -11   1   8 2 2 2
   3310 -11   1   9 2 2 2
   3311 -11   1  10 2 2 2
   3312 -11   1  11 2 2 2
   3313 -11   2 -12 2 2 2
   3314 -11   2 -11 2 2 2
   3315 -11   2 -10 2 2 2
   3316 -11   2  -9 2 2 2
   3317 -11   2  -8 2 2 2
   3318 -11   2  -7 2 2 2
   3319 -11   2  -6 2 2 2
   3320 -11   2  -5 2 2 2
   3321 -11   2  -4 2 2 2
   3322 -11   2  -3 2 2 2
   3323 -11   2  -2 2 2 2
   3324 -11   2  -1 2 2 2
   3325 -11   2   0 2 2 2
   3326 -11   2   1 2 2 2
   3327 -11   2   2 2 2 2
   3328 -11   2   3 2 2 2
   3329 -11   2   4 2 2 2
   3330 -11   2   5 2 2 2
   3331 -11   2   6 2 2 2
   3332 -11   2   7 2 2 2
   3333 -11   2   8 2 2 2
   3334 -11   2   9 2 2 2
   3335 -11   2  10 2 2 2
   3336 -11   2  11 2 2 2
   3337 -11   3 -12 2 2 2
   3338 -11   3 -11 2 2 2
   3339 -11   3 -10 2 2 2
   3340 -11   3  -9 2 2 2
   3341 -11   3  -8 2 2 2
   3342 -11   3  -7 2 2 2
   3343 -11   3  -6 2 2 2
   3344 -11   3  -5 2 2 2
   3345 -11   3  -4 2 2 2
   3346 -11   3  -3 2 2 2
   3347 -11   3  -2 2 2 2
   3348 -11   3  -1 2 2 2
   3349 -11   3   0 2 2 2
   3350 -11   3   1 2 2 2
   3351 -11   3   2 2 2 2
   3352 -11   3   3 2 2 2
   3353 -11   3   4 2 2 2
   3354 -11   3   5 2 2 2
   3355 -11   3   6 2 2 2
   3356 -11   3   7 2 2 2
   3357 -11   3   8 2 2 2
   3358 -11   3   9 2 2 2
   3359 -11   3  10 2 2 2
   3360 -11   3  11 2 2 2
   3361 -11   4 -12 2 2 2
   3362 -11   4 -11 2 2 2
   3363 -11   4 -10 2 2 2
   3364 -11   4  -9 2 2 2
   3365 -11   4  -8 2 2 2
   3366 -11   4  -7 2 2 2
   3367 -11   4  -6 2 2 2
   3368 -11   4  -5 2 2 2
   3369 -11   4  -4 2 2 2
   3370 -11   4  -3 2 2 2
   3371 -11   4  -2 2 2 2
   3372 -11   4  -1 2 2 2
   3373 -11   4   0 2 2 2
   3374 -11   4   1 2 2 2
   3375 -11   4   2 2 2 2
   3376 -11   4   3 2 2 2
   3377 -11   4   4 2 2 2
   3378 -11   4   5 2 2 2
   3379 -11   4   6 2 2 2
   3380 -11   4   7 2 2 2
   3381 -11   4   8 2 2 2
   3382 -11   4   9 2 2 2
   3383 -11   4  10 2 2 2
   3384 -11   4  11 2 2 2
   3385 -11   5 -12 2 2 2
   3386 -11   5 -11 2 2 2
   3387 -11   5 -10 2 2 2
   3388 -11   5  -9 2 2 2
   3389 -11   5  -8 2 2 2
   3390 -11   5  -7 2 2 2
   3391 -11   5  -6 2 2 2
   3392 -11   5  -5 2 2 2
   3393 -11   5  -4 2 2 2
   3394 -11   5  -3 2 2 2
   3395 -11   5  -2 2 2 2
   3396 -11   5  -1 2 2 2
   3397 -11   5   0 2 2 2
   3398 -11   5   1 2 2 2
   3399 -11   5   2 2 2 2
   3400 -11   5   3 2 2 2
   3401 -11   5   4 2 2 2
   3402 -11   5   5 2 2 2
   3403 -11   5   6 2 2 2
   3404 -11   5   7 2 2 2
   3405 -11   5   8 2 2 2
   3406 -11   5   9 2 2 2
   3407 -11   5  10 2 2 2
   3408 -11   5  11 2 2 2
   3409 -11   6 -12 2 2 2
   3410 -11   6 -11 2 2 2
   3411 -11   6 -10 2 2 2
   3412 -11   6  -9 2 2 2
   3413 -11   6  -8 2 2 2
   3414 -11   6  -7 2 2 2
   3415 -11   6  -6 2 2 2
   3416 -11   6  -5 2 2 2
   3417 -11   6  -4 2 2 2
   3418 -11   6  -3 2 2 2
   3419 -11   6  -2 2 2 2
   3420 -11   6  -1 2 2 2
   3421 -11   6   0 2 2 2
   3422 -11   6   1 2 2 2
   3423 -11   6   2 2 2 2
   3424 -11   6   3 2 2 2
   3425 -11   6   4 2 2 2
   3426 -11   6   5 2 2 2
   3427 -11   6   6 2 2 2
   3428 -11   6   7 2 2 2
   3429 -11   6   8 2 2 2
   3430 -11   6   9 2 2 2
   3431 -11   6  10 2 2 2
   3432 -11   6  11 2 2 2
   3433 -11   7 -12 2 2 2
   3434 -11   7 -11 2 2 2
   3435 -11   7 -10 2 2 2
   3436 -11   7  -9 2 2 2
   3437 -11   7  -8 2 2 2
   3438 -11   7  -7 2 2 2
   3439 -11   7  -6 2 2 2
   3440 -11   7  -5 2 2 2
   3441 -11   7  -4 2 2 2
   3442 -11   7  -3 2 2 2
   3443 -11   7  -2 2 2 2
   3444 -11   7  -1 2 2 2
   3445 -11   7   0 2 2 2
   3446 -11   7   1 2 2 2
   3447 -11   7   2 2 2 2
   3448 -11   7   3 2 2 2
   3449 -11   7   4 2 2 2
   3450 -11   7   5 2 2 2
   3451 -11   7   6 2 2 2
   3452 -11   7   7 2 2 2
   3453 -11   7   8 2 2 2
   3454 -11   7   9 2 2 2
   3455 -11   7  10 2 2 2
   3456 -11   7  11 2 2 2
   3457 -11   8 -12 2 2 2
   3458 -11   8 -11 2 2 2
   3459 -11   8 -10 2 2 2
   3460 -11   8  -9 2 2 2
   3461 -11   8  -8 2 2 2
   3462 -11   8  -7 2 2 2
   3463 -11   8  -6 2 2 2
   3464 -11   8  -5 2 2 2
   3465 -11   8  -4 2 2 2
   3466 -11   8  -3 2 2 2
   3467 -11   8  -2 2 2 2
   3468 -11   8  -1 2 2 2
   3469 -11   8   0 2 2 2
   3470 -11   8   1 2 2 2
   3471 -11   8   2 2 2 2
   3472 -11   8   3 2 2 2
   3473 -11   8   4 2 2 2
   3474 -11   8   5 2 2 2
   3475 -11   8   6 2 2 2
   3476 -11   8   7 2 2 2
   3477 -11   8   8 2 2 2
   3478 -11   8   9 2 2 2
   3479 -11   8  10 2 2 2
   3480 -11   8  11 2 2 2
   3481 -11   9 -12 2 2 2
   3482 -11   9 -11 2 2 2
   3483 -11   9 -10 2 2 2
   3484 -11   9  -9 2 2 2
   3485 -11   9  -8 2 2 2
   3486 -11   9  -7 2 2 2
   3487 -11   9  -6 2 2 2
   3488 -11   9  -5 2 2 2
   3489 -11   9  -4 2 2 2
   3490 -11   9  -3 2 2 2
   3491 -11   9  -2 2 2 2
   3492 -11   9  -1 2 2 2
   3493 -11   9   0 2 2 2
   3494 -11   9   1 2 2 2
   3495 -11   9   2 2 2 2
   3496 -11   9   3 2 2 2
   3497 -11   9   4 2 2 2
   3498 -11   9   5 2 2 2
   3499 -11   9   6 2 2 2
   3500 -11   9   7 2 2 2
   3501 -11   9   8 2 2 2
   3502 -11   9   9 2 2 2
   3503 -11   9  10 2 2 2
   3504 -11   9  11 2 2 2
   3505 -11  10 -12 2 2 2
   3506 -11  10 -11 2 2 2
   3507 -11  10 -10 2 2 2
   3508 -11  10  -9 2 2 2
   3509 -11  10  -8 2 2 2
   3510 -11  10  -7 2 2 2
   3511 -11  10  -6 2 2 2
   3512 -11  10  -5 2 2 2
   3513 -11  10  -4 2 2 2
   3514 -11  10  -3 2 2 2
   3515 -11  10  -2 2 2 2
   3516 -11  10  -1 2 2 2
   3517 -11  10   0 2 2 2
   3518 -11  10   1 2 2 2
   3519 -11  10   2 2 2 2
   3520 -11  10   3 2 2 2
   3521 -11  10   4 2 2 2
   3522 -11  10   5 2 2 2
   3523 -11  10   6 2 2 2
   3524 -11  10   7 2 2 2
   3525 -11  10   8 2 2 2
   3526 -11  10   9 2 2 2
   3527 -11  10  10 2 2 2
   3528 -11  10  11 2 2 2
   3529 -11  11 -12 2 2 2
   3530 -11  11 -11 2 2 2
   3531 -11  11 -10 2 2 2
   3532 -11  11  -9 2 2 2
   3533 -11  11  -8 2 2 2
   3534 -11  11  -7 2 2 2
   3535 -11  11  -6 2 2 2
   3536 -11  11  -5 2 2 2
   3537 -11  11  -4 2 2 2
   3538 -11  11  -3 2 2 2
   3539 -11  11  -2 2 2 2
   3540 -11  11  -1 2 2 2
   3541 -11  11   0 2 2 2
   3542 -11  11   1 2 2 2
   3543 -11  11   2 2 2 2
   3544 -11  11   3 2 2 2
   3545 -11  11   4 2 2 2
   3546 -11  11   5 2 2 2
   3547 -11  11   6 2 2 2
   3548 -11  11   7 2 2 2
   3549 -11  11   8 2 2 2
   3550 -11  11   9 2 2 2
   3551 -11  11  10 2 2 2
   3552 -11  11  11 2 2 2
   3553 -10 -12 -12 2 2 2
   3554 -10 -12 -11 2 2 2
   3555 -10 -12 -10 2 2 2
   3556 -10 -12  -9 2 2 2
   3557 -10 -12  -8 2 2 2
   3558 -10 -12  -7 2 2 2
   3559 -10 -12  -6 2 2 2
   3560 -10 -12  -5 2 2 2
   3561 -10 -12  -4 2 2 2
   3562 -10 -12  -3 2 2 2
   3563 -10 -12  -2 2 2 2
   3564 -10 -12  -1 2 2 2
   3565 -10 -12   0 2 2 2
   3566 -10 -12   1 2 2 2
   3567 -10 -12   2 2 2 2
   3568 -10 -12   3 2 2 2
   3569 -10 -12   4 2 2 2
   3570 -10 -12   5 2 2 2
   3571 -10 -12   6 2 2 2
   3572 -10 -12   7 2 2 2
   3573 -10 -12   8 2 2 2
   3574 -10 -12   9 2 2 2
   3575 -10 -12  10 2 2 2
   3576 -10 -12  11 2 2 2
   3577 -10 -11 -12 2 2 2
   3578 -10 -11 -11 2 2 2
   3579 -10 -11 -10 2 2 2
   3580 -10 -11  -9 2 2 2
   3581 -10 -11  -8 2 2 2
   3582 -10 -11  -7 2 2 2
   3583 -10 -11  -6 2 2 2
   3584 -10 -11  -5 2 2 2
   3585 -10 -11  -4 2 2 2
   3586 -10 -11  -3 2 2 2
   3587 -10 -11  -2 2 2 2
   3588 -10 -11  -1 2 2 2
   3589 -10 -11   0 2 2 2
   3590 -10 -11   1 2 2 2
   3591 -10 -11   2 2 2 2
   3592 -10 -11   3 2 2 2
   3593 -10 -11   4 2 2 2
   3594 -10 -11   5 2 2 2
   3595 -10 -11   6 2 2 2
   3596 -10 -11   7 2 2 2
   3597 -10 -11   8 2 2 2
   3598 -10 -11   9 2 2 2
   3599 -10 -11  10 2 2 2
   3600 -10 -11  11 2 2 2
   3601 -10 -10 -12 2 2 2
   3602 -10 -10 -11 2 2 2
   3603 -10 -10 -10 2 2 2
   3604 -10 -10  -9 2 2 2
   3605 -10 -10  -8 2 2 2
   3606 -10 -10  -7 2 2 2
   3607 -10 -10  -6 2 2 2
   3608 -10 -10  -5 2 2 2
   3609 -10 -10  -4 2 2 2
   3610 -10 -10  -3 2 2 2
   3611 -10 -10  -2 2 2 2
   3612 -10 -10  -1 2 2 2
   3613 -10 -10   0 2 2 2
   3614 -10 -10   1 2 2 2
   3615 -10 -10   2 2 2 2
   3616 -10 -10   3 2 2 2
   3617 -10 -10   4 2 2 2
   3618 -10 -10   5 2 2 2
   3619 -10 -10   6 2 2 2
   3620 -10 -10   7 2 2 2
   3621 -10 -10   8 2 2 2
   3622 -10 -10   9 2 2 2
   3623 -10 -10  10 2 2 2
   3624 -10 -10  11 2 2 2
   3625 -10  -9 -12 2 2 2
   3626 -10  -9 -11 2 2 2
   3627 -10  -9 -10 2 2 2
   3628 -10  -9  -9 2 2 2
   3629 -10  -9  -8 2 2 2
   3630 -10  -9  -7 2 2 2
   3631 -10  -9  -6 2 2 2
   3632 -10  -9  -5 2 2 2
   3633 -10  -9  -4 2 2 2
   3634 -10  -9  -3 2 2 2
   3635 -10  -9  -2 2 2 2
   3636 -10  -9  -1 2 2 2
   3637 -10  -9   0 2 2 2
   3638 -10  -9   1 2 2 2
   3639 -10  -9   2 2 2 2
   3640 -10  -9   3 2 2 2
   3641 -10  -9   4 2 2 2
   3642 -10  -9   5 2 2 2
   3643 -10  -9   6 2 2 2
   3644 -10  -9   7 2 2 2
   3645 -10  -9   8 2 2 2
   3646 -10  -9   9 2 2 2
   3647 -10  -9  10 2 2 2
   3648 -10  -9  11 2 2 2
   3649 -10  -8 -12 2 2 2
   3650 -10  -8 -11 2 2 2
   3651 -10  -8 -10 2 2 2
   3652 -10  -8  -9 2 2 2
   3653 -10  -8  -8 2 2 2
   3654 -10  -8  -7 2 2 2
   3655 -10  -8  -6 2 2 2
   3656 -10  -8  -5 2 2 2
   3657 -10  -8  -4 2 2 2
   3658 -10  -8  -3 2 2 2
   3659 -10  -8  -2 2 2 2
   3660 -10  -8  -1 2 2 2
   3661 -10  -8   0 2 2 2
   3662 -10  -8   1 2 2 2
   3663 -10  -8   2 2 2 2
   3664 -10  -8   3 2 2 2
   3665 -10  -8   4 2 2 2
   3666 -10  -8   5 2 2 2
   3667 -10  -8   6 2 2 2
   3668 -10  -8   7 2 2 2
   3669 -10  -8   8 2 2 2
   3670 -10  -8   9 2 2 2
   3671 -10  -8  10 2 2 2
   3672 -10  -8  11 2 2 2
   3673 -10  -7 -12 2 2 2
   3674 -10  -7 -11 2 2 2
   3675 -10  -7 -10 2 2 2
   3676 -10  -7  -9 2 2 2
   3677 -10  -7  -8 2 2 2
   3678 -10  -7  -7 2 2 2
   3679 -10  -7  -6 2 2 2
   3680 -10  -7  -5 2 2 2
   3681 -10  -7  -4 2 2 2
   3682 -10  -7  -3 2 2 2
   3683 -10  -7  -2 2 2 2
   3684 -10  -7  -1 2 2 2
   3685 -10  -7   0 2 2 2
   3686 -10  -7   1 2 2 2
   3687 -10  -7   2 2 2 2
   3688 -10  -7   3 2 2 2
   3689 -10  -7   4 2 2 2
   3690 -10  -7   5 2 2 2
   3691 -10  -7   6 2 2 2
   3692 -10  -7   7 2 2 2
   3693 -10  -7   8 2 2 2
   3694 -10  -7   9 2 2 2
   3695 -10  -7  10 2 2 2
   3696 -10  -7  11 2 2 2
   3697 -10  -6 -12 2 2 2
   3698 -10  -6 -11 2 2 2
   3699 -10  -6 -10 2 2 2
   3700 -10  -6  -9 2 2 2
   3701 -10  -6  -8 2 2 2
   3702 -10  -6  -7 2 2 2
   3703 -10  -6  -6 2 2 2
   3704 -10  -6  -5 2 2 2
   3705 -10  -6  -4 2 2 2
   3706 -10  -6  -3 2 2 2
   3707 -10  -6  -2 2 2 2
   3708 -10  -6  -1 2 2 2
   3709 -10  -6   0 2 2 2
   3710 -10  -6   1 2 2 2
   3711 -10  -6   2 2 2 2
   3712 -10  -6   3 2 2 2
   3713 -10  -6   4 2 2 2
   3714 -10  -6   5 2 2 2
   3715 -10  -6   6 2 2 2
   3716 -10  -6   7 2 2 2
   3717 -10  -6   8 2 2 2
   3718 -10  -6   9 2 2 2
   3719 -10  -6  10 2 2 2
   3720 -10  -6  11 2 2 2
   3721 -10  -5 -12 2 2 2
   3722 -10  -5 -11 2 2 2
   3723 -10  -5 -10 2 2 2
   3724 -10  -5  -9 2 2 2
   3725 -10  -5  -8 2 2 2
   3726 -10  -5  -7 2 2 2
   3727 -10  -5  -6 2 2 2
   3728 -10  -5  -5 2 2 2
   3729 -10  -5  -4 2 2 2
   3730 -10  -5  -3 2 2 2
   3731 -10  -5  -2 2 2 2
   3732 -10  -5  -1 2 2 2
   3733 -10  -5   0 2 2 2
   3734 -10  -5   1 2 2 2
   3735 -10  -5   2 2 2 2
   3736 -10  -5   3 2 2 2
   3737 -10  -5   4 2 2 2
   3738 -10  -5   5 2 2 2
   3739 -10  -5   6 2 2 2
   3740 -10  -5   7 2 2 2
   3741 -10  -5   8 2 2 2
   3742 -10  -5   9 2 2 2
   3743 -10  -5  10 2 2 2
   3744 -10  -5  11 2 2 2
   3745 -10  -4 -12 2 2 2
   3746 -10  -4 -11 2 2 2
   3747 -10  -4 -10 2 2 2
   3748 -10  -4  -9 2 2 2
   3749 -10  -4  -8 2 2 2
   3750 -10  -4  -7 2 2 2
   3751 -10  -4  -6 2 2 2
   3752 -10  -4  -5 2 2 2
   3753 -10  -4  -4 2 2 2
   3754 -10  -4  -3 2 2 2
   3755 -10  -4  -2 2 2 2
   3756 -10  -4  -1 2 2 2
   3757 -10  -4   0 2 2 2
   3758 -10  -4   1 2 2 2
   3759 -10  -4   2 2 2 2
   3760 -10  -4   3 2 2 2
   3761 -10  -4   4 2 2 2
   3762 -10  -4   5 2 2 2
   3763 -10  -4   6 2 2 2
   3764 -10  -4   7 2 2 2
   3765 -10  -4   8 2 2 2
   3766 -10  -4   9 2 2 2
   3767 -10  -4  10 2 2 2
   3768 -10  -4  11 2 2 2
   3769 -10  -3 -12 2 2 2
   3770 -10  -3 -11 2 2 2
   3771 -10  -3 -10 2 2 2
   3772 -10  -3  -9 2 2 2
   3773 -10  -3  -8 2 2 2
   3774 -10  -3  -7 2 2 2
   3775 -10  -3  -6 2 2 2
   3776 -10  -3  -5 2 2 2
   3777 -10  -3  -4 2 2 2
   3778 -10  -3  -3 2 2 2
   3779 -10  -3  -2 2 2 2
   3780 -10  -3  -1 2 2 2
   3781 -10  -3   0 2 2 2
   3782 -10  -3   1 2 2 2
   3783 -10  -3   2 2 2 2
   3784 -10  -3   3 2 2 2
   3785 -10  -3   4 2 2 2
   3786 -10  -3   5 2 2 2
   3787 -10  -3   6 2 2 2
   3788 -10  -3   7 2 2 2
   3789 -10  -3   8 2 2 2
   3790 -10  -3   9 2 2 2
   3791 -10  -3  10 2 2 2
   3792 -10  -3  11 2 2 2
   3793 -10  -2 -12 2 2 2
   3794 -10  -2 -11 2 2 2
   3795 -10  -2 -10 2 2 2
   3796 -10  -2  -9 2 2 2
   3797 -10  -2  -8 2 2 2
   3798 -10  -2  -7 2 2 2
   3799 -10  -2  -6 2 2 2
   3800 -10  -2  -5 2 2 2
   3801 -10  -2  -4 2 2 2
   3802 -10  -2  -3 2 2 2
   3803 -10  -2  -2 2 2 2
   3804 -10  -2  -1 2 2 2
   3805 -10  -2   0 2 2 2
   3806 -10  -2   1 2 2 2
   3807 -10  -2   2 2 2 2
   3808 -10  -2   3 2 2 2
   3809 -10  -2   4 2 2 2
   3810 -10  -2   5 2 2 2
   3811 -10  -2   6 2 2 2
   3812 -10  -2   7 2 2 2
   3813 -10  -2   8 2 2 2
   3814 -10  -2   9 2 2 2
   3815 -10  -2  10 2 2 2
   3816 -10  -2  11 2 2 2
   3817 -10  -1 -12 2 2 2
   3818 -10  -1 -11 2 2 2
   3819 -10  -1 -10 2 2 2
   3820 -10  -1  -9 2 2 2
   3821 -10  -1  -8 2 2 2
   3822 -10  -1  -7 2 2 2
   3823 -10  -1  -6 2 2 2
   3824 -10  -1  -5 2 2 2
   3825 -10  -1  -4 2 2 2
   3826 -10  -1  -3 2 2 2
   3827 -10  -1  -2 2 2 2
   3828 -10  -1  -1 2 2 2
   3829 -10  -1   0 2 2 2
   3830 -10  -1   1 2 2 2
   3831 -10  -1   2 2 2 2
   3832 -10  -1   3 2 2 2
   3833 -10  -1   4 2 2 2
   3834 -10  -1   5 2 2 2
   3835 -10  -1   6 2 2 2
   3836 -10  -1   7 2 2 2
   3837 -10  -1   8 2 2 2
   3838 -10  -1   9 2 2 2
   3839 -10  -1  10 2 2 2
   3840 -10  -1  11 2 2 2
   3841 -10   0 -12 2 2 2
   3842 -10   0 -11 2 2 2
   3843 -10   0 -10 2 2 2
   3844 -10   0  -9 2 2 2
   3845 -10   0  -8 2 2 2
   3846 -10   0  -7 2 2 2
   3847 -10   0  -6 2 2 2
   3848 -10   0  -5 2 2 2
   3849 -10   0  -4 2 2 2
   3850 -10   0  -3 2 2 2
   3851 -10   0  -2 2 2 2
   3852 -10   0  -1 2 2 2
   3853 -10   0   0 2 2 2
   3854 -10   0   1 2 2 2
   3855 -10   0   2 2 2 2
   3856 -10   0   3 2 2 2
   3857 -10   0   4 2 2 2
   3858 -10   0   5 2 2 2
   3859 -10   0   6 2 2 2
   3860 -10   0   7 2 2 2
   3861 -10   0   8 2 2 2
   3862 -10   0   9 2 2 2
   3863 -10   0  10 2 2 2
   3864 -10   0  11 2 2 2
   3865 -10   1 -12 2 2 2
   3866 -10   1 -11 2 2 2
   3867 -10   1 -10 2 2 2
   3868 -10   1  -9 2 2 2
   3869 -10   1  -8 2 2 2
   3870 -10   1  -7 2 2 2
   3871 -10   1  -6 2 2 2
   3872 -10   1  -5 2 2 2
   3873 -10   1  -4 2 2 2
   3874 -10   1  -3 2 2 2
   3875 -10   1  -2 2 2 2
   3876 -10   1  -1 2 2 2
   3877 -10   1   0 2 2 2
   3878 -10   1   1 2 2 2
   3879 -10   1   2 2 2 2
   3880 -10   1   3 2 2 2
   3881 -10   1   4 2 2 2
   3882 -10   1   5 2 2 2
   3883 -10   1   6 2 2 2
   3884 -10   1   7 2 2 2
   3885 -10   1   8 2 2 2
   3886 -10   1   9 2 2 2
   3887 -10   1  10 2 2 2
   3888 -10   1  11 2 2 2
   3889 -10   2 -12 2 2 2
   3890 -10   2 -11 2 2 2
   3891 -10   2 -10 2 2 2
   3892 -10   2  -9 2 2 2
   3893 -10   2  -8 2 2 2
   3894 -10   2  -7 2 2 2
   3895 -10   2  -6 2 2 2
   3896 -10   2  -5 2 2 2
   3897 -10   2  -4 2 2 2
   3898 -10   2  -3 2 2 2
   3899 -10   2  -2 2 2 2
   3900 -10   2  -1 2 2 2
   3901 -10   2   0 2 2 2
   3902 -10   2   1 2 2 2
   3903 -10   2   2 2 2 2
   3904 -10   2   3 2 2 2
   3905 -10   2   4 2 2 2
   3906 -10   2   5 2 2 2
   3907 -10   2   6 2 2 2
   3908 -10   2   7 2 2 2
   3909 -10   2   8 2 2 2
   3910 -10   2   9 2 2 2
   3911 -10   2  10 2 2 2
   3912 -10   2  11 2 2 2
   3913 -10   3 -12 2 2 2
   3914 -10   3 -11 2 2 2
   3915 -10   3 -10 2 2 2
   3916 -10   3  -9 2 2 2
   3917 -10   3  -8 2 2 2
   3918 -10   3  -7 2 2 2
   3919 -10   3  -6 2 2 2
   3920 -10   3  -5 2 2 2
   3921 -10   3  -4 2 2 2
   3922 -10   3  -3 2 2 2
